id;DS100;name;VERKEHR;longitude;latitude
8003127;RJLB;Jöhlingen;RV;8.575224;49.02818
8079058;RJLW;Jöhlingen West;RV;8.569975;49.030939
8079133;DJS;Jöhstadt;nur DPN;13.098745;50.510129
8079135;DLOF;Jöhstadt Loreleifelsen;nur DPN;13.104421;50.523072
8079134;DSLO;Jöhstadt Schlössel;nur DPN;13.103077;50.518021
8003129;NJS;Jossa;RV;9.604178;50.232506
8011966;DJZ;Jößnitz;nur DPN;12.139827;50.537618
8000334;AJ;Jübek;RV;9.405438;54.558782
8003130;KJUC;Jüchen;RV;6.500923;51.097113
8000188;KJ;Jülich;nur DPN;6.367977;50.919381
8007815;KJSU;Jülich Forschungszentrum;nur DPN;6.392244;50.898594
8007801;KJB;Jülich-Broich;nur DPN;6.342104;50.947237
8007802;KJND;Jülich-Nord;nur DPN;6.366587;50.928899
8007814;KJSE;Jülich-Selgersdorf;nur DPN;6.40829;50.890229
8003135;KJU;Jünkerath;RV;6.580939;50.344769
8010182;BJUE;Jüterbog;RV;13.054353;51.997509
8003136;MJUL;Julbach;RV;12.958025;48.250895
8007223;TJUH;Jungingen(Hohenz);nur DPN;9.038123;48.326187
8007234;TJNU;Jungnau;nur DPN;9.213664;48.139161
8000438;KKAI;Kaarst IKEA;nur DPN;6.629881;51.217023
8000432;KKMI;Kaarst Mitte/Holzbüttgen;nur DPN;6.617246;51.219504
8003141;KKAA;Kaarster Bahnhof;nur DPN;6.607274;51.222551
8000430;KKSE;Kaarster See;nur DPN;6.593977;51.226689
8011981;BKAB;Kablow;nur DPN;13.721351;52.300067
8070164;FKLPK;Kahl Kopp/Heide;RV;9.01577;50.079145
8003143;FKLM;Kahl(Main);RV;9.005468;50.07687
8011985;UKA;Kahla(Thür);RV;11.589104;50.808926
8003146;MKAI;Kainzenbad;RV;11.116723;47.482981
8003148;SKAI;Kaisersesch;RV;7.129573;50.232102
8000189;SKL;Kaiserslautern Hbf;FV;7.768716;49.436137
8003150;SKLP;Kaiserslautern Pfaffwerk;RV;7.751248;49.434714
8003151;SKLW;Kaiserslautern West;RV;7.749812;49.447535
8007276;FKAE;Kälberau;RV;9.091445;50.090911
8003154;NKAL;Kalchreuth;RV;11.139993;49.558442
8000190;KKAK;Kaldenkirchen;RV;6.203225;51.327184
8070018;KKAB;Kalenborn(Westerw);nur DPN;7.312721;50.615535
8003158;KKAL;Kall;RV;6.557283;50.538493
8011995;WKAR;Kalsow;RV;11.57835;53.925699
8070807;NKCK;Kalteneck;nur DPN;13.453011;48.689385
8007204;AKTKS;Kaltenkirchen Süd;nur DPN;9.973065;53.823588
8007054;AKTK;Kaltenkirchen(Holst);nur DPN;9.966825;53.834417
8003166;EKAL;Kalthof(Kr Iserlohn);RV;7.672364;51.425059
8003168;EKAM;Kamen;RV;7.661;51.585224
8003169;EKME;Kamen-Methler;RV;7.613056;51.567379
8011988;DKA;Kamenz(Sachs);nur DPN;14.092192;51.273781
8011983;LKF;Kämmereiforst;RV;12.540793;51.4763
8003170;FKMP;Kamp-Bornhofen;nur DPN;7.618251;50.227988
8003172;RKD;Kandel;RV;8.198025;49.07914
8070450;RKA;Kandern;nur DPN;7.656905;47.713491
8003173;SKAZ;Kanzem;RV;6.573666;49.669359
8003175;RKPD;Kapellen-Drusweiler;RV;8.030754;49.105621
8003174;KKAW;Kapellen-Wevelinghoven;RV;6.621061;51.129795
8070260;LKPB;Kapen Biosphärenreservat;nur DPN;12.33669;51.816483
8007004;RKPP;Kappelrodeck;nur DPN;8.116094;48.593404
8077004;RKPO;Kappelrodeck Ost;nur DPN;8.125834;48.586925
8007859;RKPW;Kapsweyer;RV;8.022177;49.038878
8011991;WKAB;Karlsburg;nur DPN;13.609802;53.982447
8003181;RKF;Karlsdorf;RV;8.547872;49.144484
8011992;WKH;Karlshagen;nur DPN;13.83143;54.116755
8079045;RKAB;Karlsruhe Albtalbf;RV;8.39611;48.993707
8079041;RKV;Karlsruhe Bahnhofsvorplatz;RV;8.399587;48.994346
8079125;RKDT;Karlsruhe Durlacher Tor;RV;8.41788;49.008815
8079126;RKEF;Karlsruhe Entenfang;RV;8.359504;49.010666
8000191;RK;Karlsruhe Hbf;FV;8.402181;48.993515
8079035;RKMAK;Karlsruhe Marktplatz (Kaiserstraße);RV;8.404555;49.009554
8079144;RKMT;Karlsruhe Mühlburger Tor;RV;8.386728;49.010457
8003183;RKW;Karlsruhe West;RV;8.362951;49.002159
8003184;RKDU;Karlsruhe-Durlach;FV;8.462822;49.002328
8003185;RKHA;Karlsruhe-Hagsfeld;RV;8.453645;49.025938
8079128;RKSR;Karlsruhe-Kniel. Rheinbergstr.;RV;8.336613;49.035015
8003186;RKIN;Karlsruhe-Knielingen;RV;8.341171;49.026695
8003187;RKMG;Karlsruhe-Mühlburg;RV;8.351126;49.014557
8079047;RKNEK;Karlsruhe-Neureut Kirchfeld;RV;8.388835;49.052912
8003189;NKA;Karlstadt(Main);RV;9.768148;49.962899
8003191;MKH;Karpfham;RV;13.187394;48.40799
8011993;UKF B;Karsdorf;RV;11.655766;51.280688
8011994;WKT;Karstädt;nur DPN;11.738618;53.160684
8000402;SKU;Karthaus;RV;6.596854;49.71034
8070019;KKBA;Kasbach;nur DPN;7.260031;50.585644
8070021;KKBB;Kasbach Brauerei Steffens;nur DPN;7.259105;50.591964
8000193;FK;Kassel Hbf;RV;9.489501;51.31826
8098193;FKKVG;Kassel Hbf (tief);RV;9.489787;51.318196
8003196;FKH;Kassel-Harleshausen;RV;9.45225;51.332178
8003197;FKJK;Kassel-Jungfernkopf;RV;9.462869;51.338918
8003198;FKKD;Kassel-Kirchditmold;RV;9.452204;51.324561
8003199;FKOZ;Kassel-Oberzwehren;RV;9.454028;51.276348
8003200;FKW;Kassel-Wilhelmshöhe;FV;9.446898;51.313114
8003205;MKAT;Kastl(Oberbay);RV;12.712856;48.192327
8003207;AKAD;Katharinenheerd;RV;8.830489;54.334163
8003208;AKTO;Kating;RV;8.872281;54.32603
8003209;HKAT;Katlenburg;RV;10.09974;51.686158
8003211;SKTS;Kattenes;RV;7.439211;50.254327
8003212;EKV;Kattenvenne;nur DPN;7.860281;52.113273
8003213;FKFT;Katzenfurt;RV;8.343189;50.615947
8011999;UKH;Katzhütte;RV;11.06111;50.561065
8003214;NKG;Katzwang;RV;11.042543;49.355372
8003215;SKW;Katzweiler;RV;7.700935;49.500082
8003216;FKAU;Kaub;nur DPN;7.768197;50.083635
8000194;MKFB;Kaufbeuren;FV;10.629496;47.875432
8000195;MKFG;Kaufering;RV;10.854595;48.080835
8012000;UKL;Kaulsdorf(Saale);RV;11.433642;50.611341
8012002;WKV;Kavelstorf(Kr Rostock);RV;12.197821;54.007081
8003218;RKL;Kehl;nur DPN;7.806556;48.576658
8003220;TKEH;Kehlen;RV;9.548184;47.683031
8003222;AKI;Keitum;RV;8.368969;54.888814
8007161;FKE;Kelkheim;nur DPN;8.447663;50.137284
8007162;FKHO;Kelkheim-Hornau;nur DPN;8.44454;50.14702
8007160;FKEM;Kelkheim-Münster;nur DPN;8.461687;50.124874
8003227;MKMZ;Kellmünz;RV;10.124616;48.120286
8003228;FKCH;Kelsterbach;RV;8.529479;50.06249
8003229;NKNN;Kemnath-Neustadt;nur DPN;11.862262;49.843906
8000409;KKEM;Kempen(Niederrhein);nur DPN;6.42533;51.367892
8000197;MKP;Kempten(Allgäu)Hbf;FV;10.31761;47.711745
8003230;MKPO;Kempten(Allgäu)Ost;RV;10.33205;47.731293
8012004;DKAU;Kemtau;RV;12.953921;50.742944
8003232;SKEN;Kennelgarten;RV;7.733013;49.440998
8012005;WKEN;Kenz;nur DPN;12.741013;54.329875
8003233;RKN;Kenzingen;RV;7.764094;48.194451
8003235;FKB;Kerkerbach;nur DPN;8.135882;50.401962
8012006;BKE;Kerkwitz;RV;14.627567;51.909578
8003238;NKCH;Kersbach;RV;11.059544;49.684987
8003241;FKES;Kestert;nur DPN;7.648978;50.187065
8000198;EKG;Kettwig;RV;6.953747;51.363375
8003245;EKGS;Kettwig Stausee;RV;6.939145;51.356608
8003247;KKEV;Kevelaer;nur DPN;6.252227;51.581008
8003248;TKBI;Kiebingen;RV;8.973745;48.479369
8012007;UKIE;Kiebitzhöhe;RV;11.203555;51.181028
8003249;MKI;Kiefersfelden;nur DPN;12.190473;47.609907
8000199;AK;Kiel Hbf;FV;10.131976;54.314985
8003251;AKSL;Kiel Schulen am Langsee;RV;10.156965;54.307205
8003477;AKE;Kiel-Elmschenhagen;RV;10.180414;54.287142
8003474;AKH;Kiel-Hassee CITTI-PARK;RV;10.098596;54.310569
8003253;AKRU;Kiel-Russee;RV;10.070212;54.31004
8003252;KKIE;Kierberg;RV;6.888375;50.838197
8007224;TKLR;Killer;nur DPN;9.060828;48.315684
8003256;MKIG;Kinding(Altmühltal);RV;11.377501;48.992694
8003257;SKIB;Kindsbach;RV;7.612836;49.419371
8003262;FKGS;Kirch Göns;RV;8.666869;50.473373
8003263;MKAG;Kirchanschöring;RV;12.831517;47.953415
8003266;TKIM;Kirchberg(Murr);RV;9.329056;48.939161
8003267;HKDF;Kirchdorf(Deister);RV;9.491936;52.289852
8003268;NKIR;Kirchehrenbach;nur DPN;11.141641;49.735444
8000427;EKIR;Kirchen;RV;7.880509;50.806576
8000201;NKL;Kirchenlaibach;RV;11.776325;49.869904
8003270;NKO;Kirchenlamitz Ost;nur DPN;11.985965;50.165496
8003272;TKI;Kirchentellinsfurt;RV;9.13948;48.528749
8000435;FKIH;Kirchhain(Bz Kassel);RV;8.921399;50.823779
8003276;HKHW;Kirchhammelwarden;nur DPN;8.475233;53.305655
8003278;TKM;Kirchheim(Neckar);RV;9.150903;49.037646
8003280;TKT;Kirchheim(Teck);RV;9.443927;48.644258
8003282;TKTO;Kirchheim(Teck)-Ötlingen;RV;9.416291;48.657764
8003283;TKTS;Kirchheim(Teck)Süd;RV;9.451788;48.640261
8003284;TKU;Kirchheim(Unterfr);RV;9.857713;49.656749
8003285;RKH;Kirchheim(Weinstr);RV;8.181452;49.537163
8000652;FKIR;Kirchheimbolanden;RV;8.016526;49.668545
8003286;HKHN;Kirchhorsten;RV;9.119783;52.307875
8003287;EKHU;Kirchhundem;nur DPN;8.078103;51.086068
8012009;WKJ;Kirch-Jesar;RV;11.263321;53.448596
8003288;HKLG;Kirchlengern;nur DPN;8.643778;52.196755
8012011;LKIM;Kirchmöser;RV;12.422206;52.375235
8012012;UKI;Kirchscheidungen;RV;11.66257;51.2447
8003290;MKO H;Kirchseeon;RV;11.887255;48.0709
8084066;MKW;Kirchweidach;RV;12.648475;48.092999
8003292;HKI;Kirchweyhe;RV;8.847236;52.983765
8003293;RKZ;Kirchzarten;RV;7.959132;47.967936
8003294;SKI;Kirkel;RV;7.226601;49.286245
8003295;SKR;Kirn;nur DPN;7.464589;49.785769
8007104;RKBG;Kirnbach-Grün;nur DPN;8.105907;48.36193
8003298;SKRS;Kirnsulzbach;nur DPN;7.435477;49.762324
8003289;RKBV;Kirschbaumwasen;RV;8.355684;48.623055
8003299;MKIS;Kissing;RV;10.959553;48.300922
8000203;TKG;Kißlegg;RV;9.881921;47.793533
8000479;NKN;Kitzingen;RV;10.155214;49.732497
8012014;LKD H;Kläden(Stendal);RV;11.654836;52.637814
8017421;DNK K;Klaffenbach Hp;nur DPN;12.903751;50.772286
8003302;MKLA;Klais;RV;11.238589;47.483032
8012015;BKLD;Klandorf;nur DPN;13.555957;52.877938
8003303;AKX;Klanxbüll;RV;8.676454;54.861997
8012016;BKDF;Klasdorf Glashütte;RV;13.543711;52.021383
8003309;AKC;Klecken;nur DPN;9.928922;53.366207
8012021;WKB;Klein Bünzow;RV;13.62244;53.923657
8003313;FKGE;Klein Gerau;RV;8.51674;49.919849
8003316;FKWO;Klein Winternheim-Ober Olm;nur DPN;8.207097;49.939619
8003317;MKHN;Kleinberghofen;RV;11.275478;48.354045
8003321;KKLE;Kleinenbroich;RV;6.551972;51.195662
8003323;HKSI;Kleinensiel;nur DPN;8.476006;53.444736
8017344;DKFR;Kleinforst Rosensee;nur DPN;13.104999;51.289921
8012033;UKFA;Kleinfurra;RV;10.763196;51.417407
8003329;NKGM;Kleingemünden;nur DPN;9.687704;50.062991
8003324;NKLH;Kleinheubach;RV;9.207476;49.721423
8012034;UKJ;Kleinjena;RV;11.781279;51.180265
8003325;RKES;Kleinkems;RV;7.524662;47.686129
8003326;MKKZ;Kleinkötz;RV;10.288497;48.411659
8003314;FKO;Kleinostheim;RV;9.072252;50.002645
8012036;DKRD;Kleinröhrsdorf;nur DPN;13.990052;51.134175
8012037;DKMA;Kleinschirma;RV;13.281817;50.902581
8003331;RKBA;Kleinsteinbach;RV;8.5549;48.966745
8003334;NKT;Kleinwallstadt;RV;9.168168;49.87491
8000205;KKLV;Kleve;nur DPN;6.146224;51.789734
8012040;LKK;Klieken;RV;12.371778;51.89453
8012043;BKG;Klinge;nur DPN;14.518271;51.743608
8003337;NKM;Klingenberg(Main);RV;9.176549;49.781419
8012044;DKC;Klingenberg-Colmnitz;RV;13.501014;50.92597
8003338;NKNB;Klingenbrunn;nur DPN;13.33618;48.944698
8012045;DKN;Klingenthal;nur DPN;12.462677;50.357163
8007893;HBKM;Klinikum Bremen-Nord;nur DPN;8.595206;53.185254
8012046;LKLM;Klitschmar;RV;12.228895;51.508306
8001193;TBR;Kloster Bronnbach;RV;9.543766;49.715179
8003340;KKLM;Kloster Marienthal;nur DPN;7.668528;50.738647
8004627;HKOE;Kloster Oesede;nur DPN;8.111626;52.200591
8012053;DKLB;Klosterbuch;RV;13.00406;51.157622
8012054;BKLF;Klosterfelde;nur DPN;13.488131;52.791376
8003342;MKLF;Klosterlechfeld;RV;10.83263;48.155393
8010191;LKM;Klostermansfeld;RV;11.491904;51.574682
8003343;RKLB;Klosterreichenbach;RV;8.399008;48.526627
8003344;SKT;Klotten;RV;7.203262;50.165328
8012059;LKNF;Knautnaundorf;nur DPN;12.272945;51.247132
8003348;HKNE;Knesebeck;nur DPN;10.690267;52.677812
8003332;TKNK;Knittlingen-Kleinvillars;RV;8.744536;48.993444
8003349;RKG;Knöringen-Essingen;RV;8.148265;49.23817
8003350;SKG;Kobern-Gondorf;RV;7.46075;50.300718
8000206;KKO;Koblenz Hbf;FV;7.588345;50.350929
8003341;KKSM;Koblenz Stadtmitte;RV;7.589985;50.357714
8003351;KKOE;Koblenz-Ehrenbreitstein;RV;7.610202;50.361746
8002454;SGS;Koblenz-Güls;RV;7.549171;50.340305
8003352;KKOL;Koblenz-Lützel;RV;7.591607;50.367487
8003354;SKOW;Koblenz-Moselweiß;RV;7.560646;50.349463
8003355;MKCH;Kochel;RV;11.370987;47.66065
8012061;BKOD;Kodersdorf;nur DPN;14.916232;51.259554
8003356;NKI;Köditz;nur DPN;11.848109;50.328888
8003357;NKOE;Köfering;RV;12.20875;48.931716
8003395;KKOS;Kohlscheid;RV;6.074485;50.831728
8070458;TKOS;Kohlstetten;RV;9.332438;48.400763
8003397;MKMR;Kolbermoor;nur DPN;12.064147;47.851926
8012083;BKOW;Kolkwitz;nur DPN;14.250169;51.75773
8012084;BKOS;Kolkwitz Süd;RV;14.242179;51.746913
8012064;UKOE;Kölleda;RV;11.244906;51.180274
8003398;RKLR;Kollmarsreute;RV;7.887074;48.098271
8003399;RKNA;Kollnau;nur DPN;7.973842;48.101151
8003370;KBP;Köln Airport-Businesspark;RV;7.044451;50.910282
8003358;KKFS;Köln Frankfurter Straße;RV;7.051262;50.915219
8003360;KKP;Köln Geldernstr./Parkgürtel;RV;6.941413;50.968551
8003392;KKHR;Köln Hansaring;RV;6.952565;50.949131
8000207;KK;Köln Hbf;FV;6.958729;50.94303
8003368;KKDZ;Köln Messe/Deutz;FV;6.975001;50.940874
8083368;KKDZB;Köln Messe/Deutz Gl. 9-10;RV;6.974641;50.941299
8073368;KKDT;Köln Messe/Deutz Gl.11-12;FV;6.974067;50.941721
8003379;KSTP;Köln Steinstraße;RV;7.057173;50.895558
8003361;KKS;Köln Süd;RV;6.938059;50.9273
8003320;KKTR;Köln Trimbornstr;RV;6.996734;50.935857
8003362;KKV;Köln Volkhovener Weg;RV;6.893241;51.014251
8003363;KKW;Köln West;RV;6.934389;50.943665
8003330;KFKB;Köln/Bonn Flughafen;FV;7.119302;50.878901
8079140;KKBL;Köln-Blumenberg;RV;6.881921;51.037414
8003364;KKBH;Köln-Buchforst;RV;7.004327;50.953487
8003365;KKC;Köln-Chorweiler;RV;6.897824;51.021126
8003366;KKCN;Köln-Chorweiler Nord;RV;6.892772;51.028126
8003367;KKDB;Köln-Dellbrück;RV;7.070124;50.981437
8000208;KKER;Köln-Ehrenfeld;RV;6.917276;50.951533
8003369;KKH;Köln-Holweide;RV;7.041235;50.97627
8003371;KKL;Köln-Longerich;RV;6.901557;50.997736
8000209;KKM;Köln-Mülheim;RV;7.013295;50.957986
8003375;KKMT;Köln-Müngersdorf Technologiepark;RV;6.888201;50.948394
8003372;KKN;Köln-Nippes;RV;6.941605;50.958666
8003310;KKSH;Köln-Stammheim;RV;7.002095;50.99007
8003383;KKWW;Köln-Weiden West;RV;6.815137;50.9409
8003373;KKWO;Köln-Worringen;RV;6.851719;51.052378
8012065;WKP;Kölpinsee;RV;14.022905;54.03529
8003374;RKOE;Köndringen;RV;7.802925;48.137458
8010193;BKW;Königs Wusterhausen;FV;13.631472;52.296635
8003376;TKB;Königsbach(Baden);RV;8.608931;48.962584
8012066;LKB;Königsborn;RV;11.756268;52.134011
8003378;TKS;Königsbronn;RV;10.116135;48.739518
8012067;DKB;Königsbrück;nur DPN;13.900231;51.260204
8007286;RKHS;Königschaffhausen;nur DPN;7.658069;48.13719
8003381;TKF;Königshofen(Baden);RV;9.724669;49.546022
8007281;FKHN;Königshofen(Kahl);RV;9.205986;50.058847
8003382;HKOL;Königslutter;RV;10.812489;52.257166
8003385;EKSO;Königsstollen;nur DPN;7.933989;50.776527
8012072;DKOH;Königstein(Sächs Schw);RV;14.078899;50.919445
8007164;FKOE;Königstein(Taunus);nur DPN;8.468693;50.177917
8003386;KKOW;Königswinter;RV;7.193592;50.678638
8070762;;Königswinter Denkmal;nur DPN;7.196424;50.668677
8070029;KKOWF;Königswinter Fähre;nur DPN;7.192572;50.672765
8070074;KKOWA;Königswinter, Clem.-August-Str.;nur DPN;7.189242;50.676888
8070763;;Königswinter-Longenburg;nur DPN;7.186713;50.684452
8070761;;Königswinter-Oberdollendorf;nur DPN;7.184664;50.69609
8070760;;Königswinter-Oberdollendorf Nord;nur DPN;7.179203;50.702483
8012075;UKZ;Könitz(Thür);nur DPN;11.487168;50.660159
8010194;LKO;Könnern;nur DPN;11.779905;51.674069
8003400;RKO;Konstanz;FV;9.177312;47.658754
8003404;RKOF;Konstanz-Fürstenberg;RV;9.162847;47.677479
8003401;RKOP;Konstanz-Petershausen;RV;9.173468;47.674092
8003416;RKOW;Konstanz-Wollmatingen;RV;9.147331;47.682453
8003402;SKZ;Konz;RV;6.573294;49.695388
8003403;SKZM;Konz Mitte;RV;6.573757;49.70024
8007849;FKP;Köppern;nur DPN;8.646921;50.269615
8000210;FKOB;Korbach;RV;8.873229;51.278712
8003406;FKBS;Korbach Süd;RV;8.878815;51.270264
8003407;SKDL;Kordel;RV;6.634933;49.836367
8003408;RKOR;Kork;nur DPN;7.874797;48.570019
8003388;FKRL;Körle;RV;9.513137;51.171588
8003409;TKO;Korntal;RV;9.121168;48.826416
8007855;TKO G;Korntal Gymnasium;nur DPN;9.112353;48.831057
8003411;TKH;Kornwestheim Pbf;RV;9.179964;48.862219
8003412;KKOI;Korschenbroich;RV;6.511886;51.19565
8012086;WKO;Koserow;RV;13.999275;54.045335
8010195;LK;Köthen;FV;11.989358;51.751929
8003413;NKMG;Kothmaißling;RV;12.729367;49.242912
8003415;KKOH;Kottenheim;RV;7.248906;50.348974
8012079;DKTW;Köttewitz;nur DPN;13.859704;50.945143
8012080;LKTU;Kötzschau;nur DPN;12.123904;51.304463
8003394;SKV;Kövenig;nur DPN;7.119543;49.981186
8012088;UKR;Kraftsdorf;nur DPN;11.930855;50.878075
8012089;BFIK;Kraftwerk Finkenheerd;RV;14.575654;52.263228
8003420;EKRG;Kraghammer;nur DPN;7.873762;51.109134
8012092;UKD;Kranichfeld;nur DPN;11.203225;50.856335
8012093;WKG;Kratzeburg;RV;12.941627;53.427803
8007816;KNKR;Krauthausen;nur DPN;6.42327;50.878662
8003424;EKRD;Kredenbach;nur DPN;8.042776;50.963257
8000211;KKR;Krefeld Hbf;FV;6.569885;51.325717
8002941;KHB;Krefeld-Hohenbudberg Chempark;RV;6.66446;51.373529
8003426;KKRL;Krefeld-Linn;RV;6.629668;51.337305
8000212;KKRO;Krefeld-Oppum;RV;6.61009;51.329749
8003427;KKRX;Krefeld-Uerdingen;RV;6.645778;51.357278
8000213;HK;Kreiensen;FV;9.967798;51.851423
8003429;SKRB;Kreimbach-Kaulbach;RV;7.631296;49.55149
8012096;BKRM;Kremmen;RV;13.040231;52.753347
8003430;AKM;Krempe;nur DPN;9.481757;53.834111
8003431;AKHD;Kremperheide;nur DPN;9.480377;53.881178
8012097;LKNZ;Krensitz;RV;12.46197;51.490449
8003432;TKN;Kressbronn;RV;9.598854;47.594239
8012098;DKRO;Kretscham-Rothensehma;nur DPN;12.988245;50.46721
8003434;SKK;Kreuz Konz;RV;6.576866;49.703798
8007820;KKUZ;Kreuzau Bahnhof;nur DPN;6.488409;50.75075
8007830;KKUZE;Kreuzau-Eifelstraße;nur DPN;6.49194;50.742798
8003436;KKRZ;Kreuzberg(Ahr);RV;6.978557;50.506442
8003438;MKZ;Kreuzstraße;RV;11.759014;47.916494
8000214;EKT;Kreuztal;nur DPN;7.991696;50.956029
8003716;ELTF;Kreuztal-Littfeld;nur DPN;7.987142;51.00719
8003442;FKRI;Kriftel;RV;8.475448;50.08228
8012105;DKRP;Krippen;RV;14.160425;50.913082
8012107;UKPR;Krölpa-Ranis;nur DPN;11.54332;50.677118
8003446;NK;Kronach;RV;11.320115;50.239612
8087063;FKRS;Kronberg Süd;RV;8.529183;50.173304
8003447;FKRO;Kronberg(Taunus);RV;8.516874;50.179919
8003479;AKRH;Kronshagen;RV;10.083155;54.331211
8012109;WKRP;Kronskamp;RV;12.315387;53.933556
8003452;SKRO;Kronweiler;nur DPN;7.262416;49.655588
8012108;WKR;Kröpelin;RV;11.791573;54.069137
8003455;KKRF;Kruft;RV;7.338598;50.390541
8001179;MKRS;Krumbach(Schw)Schule;RV;10.361165;48.23542
8003457;MKRB;Krumbach(Schwab);RV;10.358619;48.24759
8012113;DKRU;Krumhermsdorf;nur DPN;14.207348;50.992963
8012114;LKRP;Krumpa;RV;11.854636;51.289437
8003460;AKRS;Krupunder;RV;9.867762;53.615823
8012115;DKU;Kubschütz;nur DPN;14.509634;51.165726
8003461;TKUC;Kuchen;RV;9.8034;48.640523
8010198;UKU;Kühnhausen;RV;10.978069;51.036371
8012117;LKUH;Kühren;RV;12.833196;51.349341
8003467;FKWB;Külte-Wetterburg;RV;9.071138;51.396821
8003469;EKUE;Künsebeck;nur DPN;8.384227;52.036936
8003470;EKNT;Küntrop;RV;7.814796;51.293399
8003472;NKUE;Küps;RV;11.268337;50.195886
8010040;DKUR;Kürbitz;nur DPN;12.069771;50.462724
8010189;BKI;Küstrin-Kietz;nur DPN;14.607909;52.568481
8003476;NKU;Kulmbach;RV;11.451889;50.109822
8012127;WKUM;Kummerow(Stralsund);nur DPN;12.884616;54.298331
8012129;BKUM;Kummersdorf(Storkow);nur DPN;13.874126;52.275064
8012605;BPA;Kunersdorf;nur DPN;14.188364;51.76864
8003478;AKUP;Kupfermühle;RV;10.326795;53.762446
8003480;RKU;Kuppenheim;RV;8.256112;48.834128
8011019;DAG;Kurort Altenberg(Erzgebirge);nur DPN;13.753634;50.766298
8012131;DKJ;Kurort Jonsdorf;nur DPN;14.70661;50.853855
8012132;DKJH;Kurort Jonsdorf Hst;nur DPN;14.725668;50.862151
8012134;DKOW;Kurort Oberwiesenthal;nur DPN;12.971981;50.421178
8012135;DKOY;Kurort Oybin;nur DPN;14.745577;50.843662
8012136;DKON;Kurort Oybin-Niederdorf;nur DPN;14.753624;50.862166
8012138;DRAT;Kurort Rathen;RV;14.075341;50.956816
8003481;SKUS;Kusel;RV;7.410329;49.538282
8007844;AKTH;Kutenholz;nur DPN;9.309961;53.470379
8003483;MKUN;Kutzenhausen;RV;10.696338;48.334775
8012141;LKYA;Kyhna;RV;12.265928;51.511018
8003484;SKY;Kyllburg;RV;6.597027;50.04193
8012142;WKY;Kyritz;nur DPN;12.390945;52.942491
8003485;NLB;Laaber;RV;11.884056;49.070022
8012143;WLA;Laage(Meckl);RV;12.339608;53.919599
8003488;MLBW;Laberweinting;RV;12.315237;48.796839
8003489;RLD;Ladenburg;RV;8.602803;49.474242
8000215;ELAG;Lage(Lippe);nur DPN;8.801199;51.991742
8003490;MLLF;Lagerlechfeld;RV;10.84437;48.183373
8003494;RLSW;Lahr(Schwarzw);FV;7.834734;48.340436
8003495;NLCK;Laineck;nur DPN;11.615907;49.959351
8010199;WLD;Lalendorf;RV;12.386421;53.755004
8007345;NLAM;Lam;nur DPN;13.051003;49.191555
8003497;RLBP;Lambrecht(Pfalz);RV;8.074391;49.373336
8003498;RLSH;Lambsheim;RV;8.283476;49.511863
8003503;FLP;Lampertheim;RV;8.478489;49.598215
8003504;SLAO;Lampertsmühle-Otterbach;RV;7.729408;49.483662
8012145;BLW;Lampertswalde;RV;13.680379;51.308473
8012146;WLAK;Lancken;RV;13.607885;54.518032
8003506;MLDI;Landau(Isar);RV;12.695062;48.68289
8000216;RLA;Landau(Pfalz)Hbf;RV;8.126204;49.197741
8003507;RLAD;Landau(Pfalz)Süd;RV;8.113836;49.189514
8003508;RLW;Landau(Pfalz)West;RV;8.107052;49.195748
8012147;LLBG;Landsberg(b. Halle/Saale);RV;12.166712;51.532899
8012148;LLAS;Landsberg(b. Halle/Saale) Süd;RV;12.172315;51.504396
8005389;MLLS;Landsberg(L)Schule;RV;10.869641;48.054179
8003512;MLL;Landsberg(Lech);RV;10.871701;48.047274
8000217;MLA;Landshut(Bay)Hbf;FV;12.13593;48.547492
8003514;MLAS;Landshut(Bay)Süd;RV;12.140728;48.523938
8003515;SLD;Landstuhl;FV;7.565931;49.416287
8003516;SLWR;Landsweiler-Reden;RV;7.119316;49.352246
8003520;FLGS;Lang Göns;RV;8.667091;50.497939
8003521;NLG;Langdorf;nur DPN;13.161392;49.020662
8012150;DLAB;Langebrück(Sachs);nur DPN;13.841072;51.126751
8007137;ALAL;Langeln(Holst);nur DPN;9.862105;53.791833
8003522;HLNG;Langelsheim;RV;10.343173;51.93012
8003523;FLG;Langen(Hess);RV;8.656787;49.993612
8003524;TLR;Langenargen;RV;9.544837;47.599491
8003525;TLL;Langenau(Württ);RV;10.125988;48.493333
8003528;MLB;Langenbach(Oberbay);RV;11.852854;48.438097
8003532;RLBD;Langenbrand;RV;8.355473;48.702272
8012155;ULF;Langendorf;RV;11.959322;51.181451
8012156;LLGS;Langeneichstädt;RV;11.755805;51.347286
8003540;KLA;Langenfeld(Rhld);RV;6.938278;51.102677
8003539;KLAB;Langenfeld(Rhld)-Berghausen;RV;6.923684;51.11751
8003526;FLGF;Langen-Flugsicherung;RV;8.658671;50.00523
8003545;HLGM;Langenhagen Mitte;FV;9.725427;52.440279
8003542;HLGH;Langenhagen Pferdemarkt;RV;9.735882;52.450993
8003165;HKAW;Langenhagen-Kaltenweide;RV;9.736342;52.480085
8003543;FLAH;Langenhahn;nur DPN;7.914633;50.587535
8003544;ALG;Langenhorn(Schlesw);nur DPN;8.946413;54.685934
8000585;SLN;Langenlonsheim;RV;7.899887;49.901372
